날짜,확진자수,사망자수,지역,위도,경도
2022-01-04 09:07:46.526,12457,174,대전광역시,36.35111,127.385
2022-01-04 09:07:46.527,12640,103,강원도,37.757687,128.873749
2022-01-04 09:07:46.527,190895,1872,경기도,37.26389,127.179108
2022-01-04 09:07:46.527,11760,113,충청북도,36.995972,127.926178
2022-01-04 09:07:46.527,18563,152,충청남도,36.476515,127.082977
2022-01-04 09:07:46.527,9910,107,전라북도,35.95133,126.951141
2022-01-04 09:07:46.527,6249,40,전라남도,34.946739,127.698212
2022-01-04 09:07:46.528,15636,171,경상북도,35.837855,129.173126
2022-01-04 09:07:46.528,21229,97,경상남도,35.498692,128.747406
2022-01-04 09:07:46.528,4726,13,제주특별자치도,35.958,126.712189
2022-01-05 09:04:30.495,37824,281,인천광역시,37.45639,126.70528
2022-01-05 09:04:30.495,23629,369,대구광역시,35.87222,128.6025
2022-01-05 09:04:30.495,231213,1888,서울특별시,37.56667,126.97806
2022-01-05 09:04:30.495,26076,305,부산광역시,35.17944,129.07556
2022-01-05 09:04:30.496,8422,47,광주광역시,35.15972,126.85306
2022-01-05 09:04:30.496,12508,175,대전광역시,36.35111,127.385
2022-01-05 09:04:30.496,7101,63,울산광역시,35.53889,129.31667
2022-01-05 09:04:30.496,2208,4,세종특별자치시,36.4875,127.28167
2022-01-05 09:04:30.497,192362,1884,경기도,37.26389,127.179108
2022-01-05 09:04:30.497,12709,105,강원도,37.757687,128.873749
2022-01-05 09:04:30.497,11828,114,충청북도,36.995972,127.926178
2022-01-05 09:04:30.497,18702,155,충청남도,36.476515,127.082977
2022-01-05 09:04:30.497,10007,108,전라북도,35.95133,126.951141
2022-01-05 09:04:30.498,21343,98,경상남도,35.498692,128.747406
2022-01-05 09:04:30.498,4769,13,제주특별자치도,35.958,126.712189
2022-01-05 09:04:30.498,6309,40,전라남도,34.946739,127.698212
2022-01-05 09:04:30.498,15733,173,경상북도,35.837855,129.173126
2022-01-06 09:00:30.284,232419,1898,서울특별시,37.56667,126.97806
2022-01-06 09:00:30.284,26304,308,부산광역시,35.17944,129.07556
2022-01-06 09:00:30.285,23739,371,대구광역시,35.87222,128.6025
2022-01-06 09:00:30.285,38107,287,인천광역시,37.45639,126.70528
2022-01-06 09:00:30.285,8513,49,광주광역시,35.15972,126.85306
2022-01-06 09:00:30.285,12549,178,대전광역시,36.35111,127.385
2022-01-06 09:00:30.286,7131,63,울산광역시,35.53889,129.31667
2022-01-06 09:00:30.286,2226,4,세종특별자치시,36.4875,127.28167
2022-01-06 09:00:30.286,193888,1897,경기도,37.26389,127.179108
2022-01-06 09:00:30.286,12766,105,강원도,37.757687,128.873749
2022-01-06 09:00:30.286,11873,115,충청북도,36.995972,127.926178
2022-01-06 09:00:30.287,21446,99,경상남도,35.498692,128.747406
2022-01-06 09:00:30.287,15822,177,경상북도,35.837855,129.173126
2022-01-06 09:00:30.287,10078,111,전라북도,35.95133,126.951141
2022-01-06 09:00:30.287,18781,156,충청남도,36.476515,127.082977
2022-01-06 09:00:30.287,6368,40,전라남도,34.946739,127.698212
2022-01-06 09:00:30.288,4788,13,제주특별자치도,35.958,126.712189
2022-01-07 09:07:38.472,233457,1913,서울특별시,37.56667,126.97806
2022-01-07 09:07:38.472,26511,311,부산광역시,35.17944,129.07556
2022-01-07 09:07:38.472,23838,373,대구광역시,35.87222,128.6025
2022-01-07 09:07:38.473,38288,293,인천광역시,37.45639,126.70528
2022-01-07 09:07:38.473,8600,49,광주광역시,35.15972,126.85306
2022-01-07 09:07:38.473,12578,179,대전광역시,36.35111,127.385
2022-01-07 09:07:38.473,7169,63,울산광역시,35.53889,129.31667
2022-01-07 09:07:38.474,11963,116,충청북도,36.995972,127.926178
2022-01-07 09:07:38.474,18897,156,충청남도,36.476515,127.082977
2022-01-07 09:07:38.474,195149,1906,경기도,37.26389,127.179108
2022-01-07 09:07:38.474,2240,4,세종특별자치시,36.4875,127.28167
2022-01-07 09:07:38.474,12856,108,강원도,37.757687,128.873749
2022-01-07 09:07:38.475,10162,112,전라북도,35.95133,126.951141
2022-01-07 09:07:38.475,6492,40,전라남도,34.946739,127.698212
2022-01-07 09:07:38.475,15931,178,경상북도,35.837855,129.173126
2022-01-07 09:07:38.475,21548,102,경상남도,35.498692,128.747406
2022-01-07 09:07:38.476,4798,13,제주특별자치도,35.958,126.712189
2022-01-08 08:32:16.445,234449,1934,서울특별시,37.56667,126.97806
2022-01-08 08:32:16.445,26692,317,부산광역시,35.17944,129.07556
2022-01-08 08:32:16.445,23946,375,대구광역시,35.87222,128.6025
2022-01-08 08:32:16.445,38491,299,인천광역시,37.45639,126.70528
2022-01-08 08:32:16.445,8689,49,광주광역시,35.15972,126.85306
2022-01-08 08:32:16.446,2252,4,세종특별자치시,36.4875,127.28167
2022-01-08 08:32:16.446,196357,1916,경기도,37.26389,127.179108
2022-01-08 08:32:16.446,12625,179,대전광역시,36.35111,127.385
2022-01-08 08:32:16.446,7196,63,울산광역시,35.53889,129.31667
2022-01-08 08:32:16.447,12937,108,강원도,37.757687,128.873749
2022-01-08 08:32:16.447,12016,117,충청북도,36.995972,127.926178
2022-01-08 08:32:16.447,18993,157,충청남도,36.476515,127.082977
2022-01-08 08:32:16.447,10229,113,전라북도,35.95133,126.951141
2022-01-08 08:32:16.447,6588,43,전라남도,34.946739,127.698212
2022-01-08 08:32:16.448,16016,179,경상북도,35.837855,129.173126
2022-01-08 08:32:16.448,21648,104,경상남도,35.498692,128.747406
2022-01-08 08:32:16.448,4807,13,제주특별자치도,35.958,126.712189
2022-01-09 08:43:12.841,235415,1955,서울특별시,37.56667,126.97806
2022-01-09 08:43:12.841,26850,318,부산광역시,35.17944,129.07556
2022-01-09 08:43:12.841,24054,376,대구광역시,35.87222,128.6025
2022-01-09 08:43:12.841,38676,302,인천광역시,37.45639,126.70528
2022-01-09 08:43:12.842,197471,1931,경기도,37.26389,127.179108
2022-01-09 08:43:12.842,2265,4,세종특별자치시,36.4875,127.28167
2022-01-09 08:43:12.842,8781,50,광주광역시,35.15972,126.85306
2022-01-09 08:43:12.842,12665,179,대전광역시,36.35111,127.385
2022-01-09 08:43:12.842,7230,64,울산광역시,35.53889,129.31667
2022-01-09 08:43:12.843,13014,108,강원도,37.757687,128.873749
2022-01-09 08:43:12.843,12050,118,충청북도,36.995972,127.926178
2022-01-09 08:43:12.843,19104,159,충청남도,36.476515,127.082977
2022-01-09 08:43:12.843,10305,114,전라북도,35.95133,126.951141
2022-01-09 08:43:12.843,6700,43,전라남도,34.946739,127.698212
2022-01-09 08:43:12.844,16109,180,경상북도,35.837855,129.173126
2022-01-09 08:43:12.844,21746,107,경상남도,35.498692,128.747406
2022-01-09 08:43:12.844,4818,13,제주특별자치도,35.958,126.712189
2022-01-10 09:08:34.465,8914,50,광주광역시,35.15972,126.85306
2022-01-10 09:08:34.465,38801,304,인천광역시,37.45639,126.70528
2022-01-10 09:08:34.465,27015,321,부산광역시,35.17944,129.07556
2022-01-10 09:08:34.465,236192,1965,서울특별시,37.56667,126.97806
2022-01-10 09:08:34.465,24148,376,대구광역시,35.87222,128.6025
2022-01-10 09:08:34.466,12698,179,대전광역시,36.35111,127.385
2022-01-10 09:08:34.466,7253,64,울산광역시,35.53889,129.31667
2022-01-10 09:08:34.466,2278,4,세종특별자치시,36.4875,127.28167
2022-01-10 09:08:34.466,198485,1940,경기도,37.26389,127.179108
2022-01-10 09:08:34.466,13074,108,강원도,37.757687,128.873749
2022-01-10 09:08:34.467,12080,119,충청북도,36.995972,127.926178
2022-01-10 09:08:34.467,19202,161,충청남도,36.476515,127.082977
2022-01-10 09:08:34.467,10401,116,전라북도,35.95133,126.951141
2022-01-10 09:08:34.467,6786,44,전라남도,34.946739,127.698212
2022-01-10 09:08:34.467,16197,182,경상북도,35.837855,129.173126
2022-01-10 09:08:34.468,4831,13,제주특별자치도,35.958,126.712189
2022-01-10 09:08:34.468,21826,109,경상남도,35.498692,128.747406
2022-01-11 09:09:28.117,236946,1978,서울특별시,37.56667,126.97806
2022-01-11 09:09:28.117,27130,324,부산광역시,35.17944,129.07556
2022-01-11 09:09:28.118,24218,380,대구광역시,35.87222,128.6025
2022-01-11 09:09:28.118,38955,308,인천광역시,37.45639,126.70528
2022-01-11 09:09:28.118,9090,51,광주광역시,35.15972,126.85306
2022-01-11 09:09:28.118,12741,180,대전광역시,36.35111,127.385
2022-01-11 09:09:28.119,7275,64,울산광역시,35.53889,129.31667
2022-01-11 09:09:28.119,2294,4,세종특별자치시,36.4875,127.28167
2022-01-11 09:09:28.119,199600,1955,경기도,37.26389,127.179108
2022-01-11 09:09:28.119,13162,108,강원도,37.757687,128.873749
2022-01-11 09:09:28.119,12134,119,충청북도,36.995972,127.926178
2022-01-11 09:09:28.12,4846,13,제주특별자치도,35.958,126.712189
2022-01-11 09:09:28.12,21918,109,경상남도,35.498692,128.747406
2022-01-11 09:09:28.12,6874,44,전라남도,34.946739,127.698212
2022-01-11 09:09:28.12,10459,116,전라북도,35.95133,126.951141
2022-01-11 09:09:28.12,19307,162,충청남도,36.476515,127.082977
2022-01-11 09:09:28.12,16257,183,경상북도,35.837855,129.173126
2022-01-12 09:11:55.826,238039,1996,서울특별시,37.56667,126.97806
2022-01-12 09:11:55.826,27294,328,부산광역시,35.17944,129.07556
2022-01-12 09:11:55.827,24311,381,대구광역시,35.87222,128.6025
2022-01-12 09:11:55.827,39216,312,인천광역시,37.45639,126.70528
2022-01-12 09:11:55.827,9248,52,광주광역시,35.15972,126.85306
2022-01-12 09:11:55.827,12831,180,대전광역시,36.35111,127.385
2022-01-12 09:11:55.828,13279,108,강원도,37.757687,128.873749
2022-01-12 09:11:55.828,12202,120,충청북도,36.995972,127.926178
2022-01-12 09:11:55.828,2308,4,세종특별자치시,36.4875,127.28167
2022-01-12 09:11:55.828,7302,65,울산광역시,35.53889,129.31667
2022-01-12 09:11:55.828,201227,1970,경기도,37.26389,127.179108
2022-01-12 09:11:55.829,19422,163,충청남도,36.476515,127.082977
2022-01-12 09:11:55.829,10517,117,전라북도,35.95133,126.951141
2022-01-12 09:11:55.829,7038,44,전라남도,34.946739,127.698212
2022-01-12 09:11:55.829,16334,185,경상북도,35.837855,129.173126
2022-01-12 09:11:55.829,22037,112,경상남도,35.498692,128.747406
2022-01-12 09:11:55.83,4851,13,제주특별자치도,35.958,126.712189
2022-01-13 08:47:41.201,239014,2009,서울특별시,37.56667,126.97806
2022-01-13 08:47:41.202,27456,329,부산광역시,35.17944,129.07556
2022-01-13 08:47:41.202,24436,382,대구광역시,35.87222,128.6025
2022-01-13 08:47:41.202,39456,315,인천광역시,37.45639,126.70528
2022-01-13 08:47:41.202,9436,54,광주광역시,35.15972,126.85306
2022-01-13 08:47:41.203,13368,110,강원도,37.757687,128.873749
2022-01-13 08:47:41.203,202762,1985,경기도,37.26389,127.179108
2022-01-13 08:47:41.203,12899,181,대전광역시,36.35111,127.385
2022-01-13 08:47:41.203,7329,65,울산광역시,35.53889,129.31667
2022-01-13 08:47:41.203,2315,4,세종특별자치시,36.4875,127.28167
2022-01-13 08:47:41.204,12263,120,충청북도,36.995972,127.926178
2022-01-13 08:47:41.204,19553,165,충청남도,36.476515,127.082977
2022-01-13 08:47:41.204,10623,120,전라북도,35.95133,126.951141
2022-01-13 08:47:41.204,7174,44,전라남도,34.946739,127.698212
2022-01-13 08:47:41.205,16433,186,경상북도,35.837855,129.173126
2022-01-13 08:47:41.205,22152,112,경상남도,35.498692,128.747406
2022-01-13 08:47:41.205,4858,13,제주특별자치도,35.958,126.712189
2022-01-14 09:02:25.085,239950,2024,서울특별시,37.56667,126.97806
2022-01-14 09:02:25.086,39722,317,인천광역시,37.45639,126.70528
2022-01-14 09:02:25.086,9660,55,광주광역시,35.15972,126.85306
2022-01-14 09:02:25.086,27583,337,부산광역시,35.17944,129.07556
2022-01-14 09:02:25.086,24526,382,대구광역시,35.87222,128.6025
2022-01-14 09:02:25.087,12965,184,대전광역시,36.35111,127.385
2022-01-14 09:02:25.087,7369,65,울산광역시,35.53889,129.31667
2022-01-14 09:02:25.087,2323,4,세종특별자치시,36.4875,127.28167
2022-01-14 09:02:25.087,204618,2002,경기도,37.26389,127.179108
2022-01-14 09:02:25.087,13512,110,강원도,37.757687,128.873749
2022-01-14 09:02:25.088,12333,120,충청북도,36.995972,127.926178
2022-01-14 09:02:25.088,19659,165,충청남도,36.476515,127.082977
2022-01-14 09:02:25.088,10724,120,전라북도,35.95133,126.951141
2022-01-14 09:02:25.088,7307,45,전라남도,34.946739,127.698212
2022-01-14 09:02:25.089,16526,187,경상북도,35.837855,129.173126
2022-01-14 09:02:25.089,22278,113,경상남도,35.498692,128.747406
2022-01-14 09:02:25.089,4864,13,제주특별자치도,35.958,126.712189
2022-01-15 08:30:50.545,39970,322,인천광역시,37.45639,126.70528
2022-01-15 08:30:50.545,240862,2033,서울특별시,37.56667,126.97806
2022-01-15 08:30:50.545,27726,337,부산광역시,35.17944,129.07556
2022-01-15 08:30:50.545,24651,382,대구광역시,35.87222,128.6025
2022-01-15 08:30:50.546,9866,55,광주광역시,35.15972,126.85306
2022-01-15 08:30:50.546,13018,184,대전광역시,36.35111,127.385
2022-01-15 08:30:50.546,7386,65,울산광역시,35.53889,129.31667
2022-01-15 08:30:50.546,2338,4,세종특별자치시,36.4875,127.28167
2022-01-15 08:30:50.547,206441,2009,경기도,37.26389,127.179108
2022-01-15 08:30:50.547,13591,110,강원도,37.757687,128.873749
2022-01-15 08:30:50.547,12416,120,충청북도,36.995972,127.926178
2022-01-15 08:30:50.547,19779,166,충청남도,36.476515,127.082977
2022-01-15 08:30:50.547,10847,120,전라북도,35.95133,126.951141
2022-01-15 08:30:50.548,4877,13,제주특별자치도,35.958,126.712189
2022-01-15 08:30:50.548,7462,45,전라남도,34.946739,127.698212
2022-01-15 08:30:50.548,16621,187,경상북도,35.837855,129.173126
2022-01-15 08:30:50.548,22394,113,경상남도,35.498692,128.747406
2022-01-16 09:34:37.483,241784,2044,서울특별시,37.56667,126.97806
2022-01-16 09:34:37.483,27871,338,부산광역시,35.17944,129.07556
2022-01-16 09:34:37.484,24808,385,대구광역시,35.87222,128.6025
2022-01-16 09:34:37.484,40230,324,인천광역시,37.45639,126.70528
2022-01-16 09:34:37.484,10049,55,광주광역시,35.15972,126.85306
2022-01-16 09:34:37.484,13072,184,대전광역시,36.35111,127.385
2022-01-16 09:34:37.485,7405,65,울산광역시,35.53889,129.31667
2022-01-16 09:34:37.485,2359,4,세종특별자치시,36.4875,127.28167
2022-01-16 09:34:37.485,208027,2014,경기도,37.26389,127.179108
2022-01-16 09:34:37.485,13665,110,강원도,37.757687,128.873749
2022-01-16 09:34:37.486,7630,45,전라남도,34.946739,127.698212
2022-01-16 09:34:37.486,19893,170,충청남도,36.476515,127.082977
2022-01-16 09:34:37.486,12455,121,충청북도,36.995972,127.926178
2022-01-16 09:34:37.486,10970,120,전라북도,35.95133,126.951141
2022-01-16 09:34:37.487,16729,188,경상북도,35.837855,129.173126
2022-01-16 09:34:37.487,22517,114,경상남도,35.498692,128.747406
2022-01-16 09:34:37.487,4885,13,제주특별자치도,35.958,126.712189
2022-01-17 09:03:57.78,242574,2051,서울특별시,37.56667,126.97806
2022-01-17 09:03:57.781,27988,341,부산광역시,35.17944,129.07556
2022-01-17 09:03:57.781,24984,385,대구광역시,35.87222,128.6025
2022-01-17 09:03:57.781,40430,324,인천광역시,37.45639,126.70528
2022-01-17 09:03:57.781,10291,57,광주광역시,35.15972,126.85306
2022-01-17 09:03:57.782,2365,4,세종특별자치시,36.4875,127.28167
2022-01-17 09:03:57.782,13744,110,강원도,37.757687,128.873749
2022-01-17 09:03:57.782,209454,2017,경기도,37.26389,127.179108
2022-01-17 09:03:57.782,7424,65,울산광역시,35.53889,129.31667
2022-01-17 09:03:57.782,13154,187,대전광역시,36.35111,127.385
2022-01-17 09:03:57.783,16824,188,경상북도,35.837855,129.173126
2022-01-17 09:03:57.783,7796,45,전라남도,34.946739,127.698212
2022-01-17 09:03:57.783,12497,121,충청북도,36.995972,127.926178
2022-01-17 09:03:57.783,19997,174,충청남도,36.476515,127.082977
2022-01-17 09:03:57.783,11094,121,전라북도,35.95133,126.951141
2022-01-17 09:03:57.784,22636,114,경상남도,35.498692,128.747406
2022-01-17 09:03:57.784,4897,13,제주특별자치도,35.958,126.712189
2022-01-18 09:04:47.186,243337,2063,서울특별시,37.56667,126.97806
2022-01-18 09:04:47.186,28102,344,부산광역시,35.17944,129.07556
2022-01-18 09:04:47.186,25155,385,대구광역시,35.87222,128.6025
2022-01-18 09:04:47.186,40625,326,인천광역시,37.45639,126.70528
2022-01-18 09:04:47.187,7459,65,울산광역시,35.53889,129.31667
2022-01-18 09:04:47.187,2388,4,세종특별자치시,36.4875,127.28167
2022-01-18 09:04:47.187,10475,60,광주광역시,35.15972,126.85306
2022-01-18 09:04:47.187,13262,187,대전광역시,36.35111,127.385
2022-01-18 09:04:47.188,210984,2036,경기도,37.26389,127.179108
2022-01-18 09:04:47.188,13838,110,강원도,37.757687,128.873749
2022-01-18 09:04:47.188,12555,123,충청북도,36.995972,127.926178
2022-01-18 09:04:47.188,20142,177,충청남도,36.476515,127.082977
2022-01-18 09:04:47.188,11245,121,전라북도,35.95133,126.951141
2022-01-18 09:04:47.189,7935,45,전라남도,34.946739,127.698212
2022-01-18 09:04:47.189,16962,189,경상북도,35.837855,129.173126
2022-01-18 09:04:47.189,22778,114,경상남도,35.498692,128.747406
2022-01-18 09:04:47.189,4900,13,제주특별자치도,35.958,126.712189
2022-01-19 09:09:24.645,41049,327,인천광역시,37.45639,126.70528
2022-01-19 09:09:24.645,25368,386,대구광역시,35.87222,128.6025
2022-01-19 09:09:24.645,244565,2107,서울특별시,37.56667,126.97806
2022-01-19 09:09:24.645,28292,346,부산광역시,35.17944,129.07556
2022-01-19 09:09:24.646,13379,189,대전광역시,36.35111,127.385
2022-01-19 09:09:24.646,7503,65,울산광역시,35.53889,129.31667
2022-01-19 09:09:24.646,2414,4,세종특별자치시,36.4875,127.28167
2022-01-19 09:09:24.646,10701,62,광주광역시,35.15972,126.85306
2022-01-19 09:09:24.647,213160,2052,경기도,37.26389,127.179108
2022-01-19 09:09:24.647,13986,111,강원도,37.757687,128.873749
2022-01-19 09:09:24.647,12636,123,충청북도,36.995972,127.926178
2022-01-19 09:09:24.647,20325,178,충청남도,36.476515,127.082977
2022-01-19 09:09:24.647,11388,123,전라북도,35.95133,126.951141
2022-01-19 09:09:24.648,22979,114,경상남도,35.498692,128.747406
2022-01-19 09:09:24.648,4913,13,제주특별자치도,35.958,126.712189
2022-01-19 09:09:24.648,8089,46,전라남도,34.946739,127.698212
2022-01-19 09:09:24.648,17132,190,경상북도,35.837855,129.173126
2022-01-20 09:16:42.948,245925,2117,서울특별시,37.56667,126.97806
2022-01-20 09:16:42.949,28495,346,부산광역시,35.17944,129.07556
2022-01-20 09:16:42.949,25732,387,대구광역시,35.87222,128.6025
2022-01-20 09:16:42.949,41467,327,인천광역시,37.45639,126.70528
2022-01-20 09:16:42.949,11055,65,광주광역시,35.15972,126.85306
2022-01-20 09:16:42.949,13476,189,대전광역시,36.35111,127.385
2022-01-20 09:16:42.95,7575,66,울산광역시,35.53889,129.31667
2022-01-20 09:16:42.95,2423,4,세종특별자치시,36.4875,127.28167
2022-01-20 09:16:42.95,215578,2062,경기도,37.26389,127.179108
2022-01-20 09:16:42.95,14097,113,강원도,37.757687,128.873749
2022-01-20 09:16:42.95,12812,123,충청북도,36.995972,127.926178
2022-01-20 09:16:42.951,17358,190,경상북도,35.837855,129.173126
2022-01-20 09:16:42.951,11526,123,전라북도,35.95133,126.951141
2022-01-20 09:16:42.951,20542,179,충청남도,36.476515,127.082977
2022-01-20 09:16:42.951,8249,46,전라남도,34.946739,127.698212
2022-01-20 09:16:42.952,23203,114,경상남도,35.498692,128.747406
2022-01-20 09:16:42.952,4923,13,제주특별자치도,35.958,126.712189
2022-01-21 08:58:27.946,247475,2122,서울특별시,37.56667,126.97806
2022-01-21 08:58:27.946,28711,348,부산광역시,35.17944,129.07556
2022-01-21 08:58:27.947,11297,67,광주광역시,35.15972,126.85306
2022-01-21 08:58:27.947,13587,192,대전광역시,36.35111,127.385
2022-01-21 08:58:27.947,26120,387,대구광역시,35.87222,128.6025
2022-01-21 08:58:27.947,41919,328,인천광역시,37.45639,126.70528
2022-01-21 08:58:27.948,7657,66,울산광역시,35.53889,129.31667
2022-01-21 08:58:27.948,2440,4,세종특별자치시,36.4875,127.28167
2022-01-21 08:58:27.948,218009,2068,경기도,37.26389,127.179108
2022-01-21 08:58:27.948,14258,114,강원도,37.757687,128.873749
2022-01-21 08:58:27.948,12898,123,충청북도,36.995972,127.926178
2022-01-21 08:58:27.949,23391,114,경상남도,35.498692,128.747406
2022-01-21 08:58:27.949,17592,190,경상북도,35.837855,129.173126
2022-01-21 08:58:27.949,20735,180,충청남도,36.476515,127.082977
2022-01-21 08:58:27.949,11691,123,전라북도,35.95133,126.951141
2022-01-21 08:58:27.949,8448,46,전라남도,34.946739,127.698212
2022-01-21 08:58:27.95,4938,13,제주특별자치도,35.958,126.712189
2022-01-22 07:29:31.784,249065,2135,서울특별시,37.56667,126.97806
2022-01-22 07:29:31.784,28947,349,부산광역시,35.17944,129.07556
2022-01-22 07:29:31.784,26564,387,대구광역시,35.87222,128.6025
2022-01-22 07:29:31.784,42489,329,인천광역시,37.45639,126.70528
2022-01-22 07:29:31.785,11549,70,광주광역시,35.15972,126.85306
2022-01-22 07:29:31.785,13706,192,대전광역시,36.35111,127.385
2022-01-22 07:29:31.785,7708,66,울산광역시,35.53889,129.31667
2022-01-22 07:29:31.786,20935,181,충청남도,36.476515,127.082977
2022-01-22 07:29:31.786,13048,123,충청북도,36.995972,127.926178
2022-01-22 07:29:31.786,2452,4,세종특별자치시,36.4875,127.28167
2022-01-22 07:29:31.786,220435,2072,경기도,37.26389,127.179108
2022-01-22 07:29:31.786,14357,115,강원도,37.757687,128.873749
2022-01-22 07:29:31.787,11862,123,전라북도,35.95133,126.951141
2022-01-22 07:29:31.787,8602,46,전라남도,34.946739,127.698212
2022-01-22 07:29:31.787,17799,192,경상북도,35.837855,129.173126
2022-01-22 07:29:31.787,23610,116,경상남도,35.498692,128.747406
2022-01-22 07:29:31.788,4955,13,제주특별자치도,35.958,126.712189
2022-01-23 08:15:31.087,250758,2140,서울특별시,37.56667,126.97806
2022-01-23 08:15:31.087,29239,349,부산광역시,35.17944,129.07556
2022-01-23 08:15:31.088,7799,66,울산광역시,35.53889,129.31667
2022-01-23 08:15:31.088,13865,192,대전광역시,36.35111,127.385
2022-01-23 08:15:31.088,43098,329,인천광역시,37.45639,126.70528
2022-01-23 08:15:31.088,27022,387,대구광역시,35.87222,128.6025
2022-01-23 08:15:31.088,11865,71,광주광역시,35.15972,126.85306
2022-01-23 08:15:31.089,2476,4,세종특별자치시,36.4875,127.28167
2022-01-23 08:15:31.089,223148,2076,경기도,37.26389,127.179108
2022-01-23 08:15:31.089,14446,116,강원도,37.757687,128.873749
2022-01-23 08:15:31.089,13158,123,충청북도,36.995972,127.926178
2022-01-23 08:15:31.089,21142,181,충청남도,36.476515,127.082977
2022-01-23 08:15:31.09,12002,123,전라북도,35.95133,126.951141
2022-01-23 08:15:31.09,8798,46,전라남도,34.946739,127.698212
2022-01-23 08:15:31.09,18014,192,경상북도,35.837855,129.173126
2022-01-23 08:15:31.09,23836,116,경상남도,35.498692,128.747406
2022-01-23 08:15:31.091,4982,13,제주특별자치도,35.958,126.712189
2022-01-24 09:00:35.449,29537,351,부산광역시,35.17944,129.07556
2022-01-24 09:00:35.449,252437,2148,서울특별시,37.56667,126.97806
2022-01-24 09:00:35.45,14023,192,대전광역시,36.35111,127.385
2022-01-24 09:00:35.45,27501,387,대구광역시,35.87222,128.6025
2022-01-24 09:00:35.45,43680,329,인천광역시,37.45639,126.70528
2022-01-24 09:00:35.45,12151,74,광주광역시,35.15972,126.85306
2022-01-24 09:00:35.451,7868,66,울산광역시,35.53889,129.31667
2022-01-24 09:00:35.451,2509,4,세종특별자치시,36.4875,127.28167
2022-01-24 09:00:35.451,225590,2081,경기도,37.26389,127.179108
2022-01-24 09:00:35.451,14546,117,강원도,37.757687,128.873749
2022-01-24 09:00:35.452,13305,123,충청북도,36.995972,127.926178
2022-01-24 09:00:35.452,21407,183,충청남도,36.476515,127.082977
2022-01-24 09:00:35.452,12202,123,전라북도,35.95133,126.951141
2022-01-24 09:00:35.452,9004,46,전라남도,34.946739,127.698212
2022-01-24 09:00:35.452,18248,195,경상북도,35.837855,129.173126
2022-01-24 09:00:35.453,5002,13,제주특별자치도,35.958,126.712189
2022-01-24 09:00:35.453,24070,117,경상남도,35.498692,128.747406
2022-01-25 09:10:03.49,254160,2155,서울특별시,37.56667,126.97806
2022-01-25 09:10:03.491,29880,352,부산광역시,35.17944,129.07556
2022-01-25 09:10:03.491,27990,388,대구광역시,35.87222,128.6025
2022-01-25 09:10:03.491,44350,331,인천광역시,37.45639,126.70528
2022-01-25 09:10:03.491,12466,75,광주광역시,35.15972,126.85306
2022-01-25 09:10:03.492,14249,192,대전광역시,36.35111,127.385
2022-01-25 09:10:03.492,7969,66,울산광역시,35.53889,129.31667
2022-01-25 09:10:03.492,2578,4,세종특별자치시,36.4875,127.28167
2022-01-25 09:10:03.492,228505,2085,경기도,37.26389,127.179108
2022-01-25 09:10:03.492,14711,117,강원도,37.757687,128.873749
2022-01-25 09:10:03.493,9195,46,전라남도,34.946739,127.698212
2022-01-25 09:10:03.493,12440,123,전라북도,35.95133,126.951141
2022-01-25 09:10:03.493,21718,185,충청남도,36.476515,127.082977
2022-01-25 09:10:03.493,13429,123,충청북도,36.995972,127.926178
2022-01-25 09:10:03.494,5034,13,제주특별자치도,35.958,126.712189
2022-01-25 09:10:03.494,18529,200,경상북도,35.837855,129.173126
2022-01-25 09:10:03.494,24414,117,경상남도,35.498692,128.747406
2022-01-26 09:02:47.179,257330,2164,서울특별시,37.56667,126.97806
2022-01-26 09:02:47.179,30443,353,부산광역시,35.17944,129.07556
2022-01-26 09:02:47.179,28662,388,대구광역시,35.87222,128.6025
2022-01-26 09:02:47.179,45229,334,인천광역시,37.45639,126.70528
2022-01-26 09:02:47.18,12862,77,광주광역시,35.15972,126.85306
2022-01-26 09:02:47.18,14619,192,대전광역시,36.35111,127.385
2022-01-26 09:02:47.18,8117,66,울산광역시,35.53889,129.31667
2022-01-26 09:02:47.18,2655,4,세종특별자치시,36.4875,127.28167
2022-01-26 09:02:47.18,232726,2095,경기도,37.26389,127.179108
2022-01-26 09:02:47.181,12741,123,전라북도,35.95133,126.951141
2022-01-26 09:02:47.181,22135,186,충청남도,36.476515,127.082977
2022-01-26 09:02:47.181,13676,124,충청북도,36.995972,127.926178
2022-01-26 09:02:47.181,14874,118,강원도,37.757687,128.873749
2022-01-26 09:02:47.182,9481,46,전라남도,34.946739,127.698212
2022-01-26 09:02:47.182,18974,203,경상북도,35.837855,129.173126
2022-01-26 09:02:47.182,24956,118,경상남도,35.498692,128.747406
2022-01-26 09:02:47.182,5087,13,제주특별자치도,35.958,126.712189
2022-01-27 09:06:14.121,260757,2168,서울특별시,37.56667,126.97806
2022-01-27 09:06:14.121,31184,356,부산광역시,35.17944,129.07556
2022-01-27 09:06:14.122,29430,389,대구광역시,35.87222,128.6025
2022-01-27 09:06:14.122,46258,335,인천광역시,37.45639,126.70528
2022-01-27 09:06:14.123,15032,193,대전광역시,36.35111,127.385
2022-01-27 09:06:14.123,13205,79,광주광역시,35.15972,126.85306
2022-01-27 09:06:14.124,2731,4,세종특별자치시,36.4875,127.28167
2022-01-27 09:06:14.124,8265,66,울산광역시,35.53889,129.31667
